"car_value","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","payment_to_income","downpayment_amount","loan_to_value_ratio","driver_tenure","repaid","salary_range.0...20K..","salary_range.20K...40K..","salary_range.40K...60K..","salary_range.60K..."
16670,0.729074203,18,1,0.245974259972978,33.34,0.998,6.795648526,"Repaid",0,1,0,0
12311,0.730089965,6,1,0.524993633237134,0,1,5.969645168,"Not_Repaid",0,0,0,1
48187,0.708827743,7,0,1.76539442774462,48.187,0.999,0.49862177,"Repaid",1,0,0,0
27916,0.713053265,20,1,0.372768636742667,83.748,0.997,6.019585752,"Repaid",0,1,0,0
11280,0.696642268,20,0,0.150926536316027,11.28,0.999,0.990458892,"Repaid",0,0,1,0
30461,0.564787481,17,1,0.474358748884935,60.922,0.998,4.56748485134216,"Repaid",0,1,0,0
11108,0.710014403,19,1,0.155939837210064,11.108,0.999,3.222269203,"Repaid",0,0,0,1
95915,0.53453606,20,1,1.2820592306216,191.83,0.998,6.281629931,"Repaid",0,0,1,0
14113,0.726408389,20,1,0.188643089420452,28.226,0.998,5.662244908,"Repaid",0,1,0,0
26222,0.718277462,21,1,0.334559054633212,78.666,0.997,5.002988568,"Repaid",0,0,1,0
104727,0.607843731,6,1,4.44814265251508,418.908,0.996,4.599679696,"Not_Repaid",0,0,0,1
11414,0.728764553,8,1,0.367103600847469,11.414,0.999,4.65816426307291,"Not_Repaid",0,0,1,0
13435,0.463694293,21,0,0.171413351346091,40.305,0.997,2.90915434529226,"Repaid",0,0,1,0
37283,0.729247077,6,1,1.58990639492974,0,1,6.957100949,"Not_Repaid",0,0,0,1
84320,0.730909745,6,1,3.59576501945862,0,1,6.470216755,"Not_Repaid",0,0,0,1
67907,0.536664322,17,1,1.05749251700631,135.814,0.998,6.10420157016685,"Repaid",1,0,0,0
20126,0.71037527,21,0,0.256524366456621,80.504,0.996,2.18324561533815,"Repaid",0,0,0,1
47945,0.720215302,6,1,2.04049046430536,95.89,0.998,4.83767075,"Not_Repaid",0,0,1,0
25016,0.682037019,16,1,0.41297905595557,25.016,0.999,6.340198119,"Repaid",0,1,0,0
41693,0.325895895,19,0,0.583550171910119,166.772,0.996,6.942785085,"Not_Repaid",1,0,0,0
21052,0.270102071,6,1,0.8941562263862,84.208,0.996,5.12837796753662,"Not_Repaid",0,1,0,0
87151,0.320024707,21,0,1.11081958963833,348.604,0.996,5.497694059,"Repaid",0,0,1,0
29680,0.312147108,20,1,0.395926209850654,118.72,0.996,6.439873539,"Not_Repaid",1,0,0,0
43936,0.705902654,6,1,1.87174511815748,43.936,0.999,6.777168682,"Not_Repaid",0,0,1,0
24624,0.640134767,17,1,0.383845371143788,24.624,0.999,1.75900175,"Repaid",1,0,0,0
42680,0.71649524,18,0,0.629133904966489,128.04,0.997,0.996506730831029,"Repaid",0,0,1,0
43692,0.467609455,12,1,0.949224436289165,43.692,0.999,6.977464224,"Repaid",1,0,0,0
12127,0.262564438,12,0,0.263463442709848,12.127,0.999,5.665540559,"Not_Repaid",1,0,0,0
26409,0.704644119,20,0,0.35264532625509,79.227,0.997,0.879602355745041,"Repaid",0,0,0,1
17935,0.695223711,19,1,0.251780786852944,17.935,0.999,5.663803611,"Repaid",0,1,0,0
33266,0.705561248,12,1,0.721268952677445,99.798,0.997,0.464729562,"Repaid",0,0,1,0
23694,0.369425106,19,0,0.331962678139672,71.082,0.997,6.01679524706759,"Not_Repaid",1,0,0,0
42651,0.698528926,10,1,1.10465562969036,42.651,0.999,5.474577098,"Not_Repaid",0,1,0,0
66531,0.582112962,6,1,2.82581739966275,266.124,0.996,3.169363458,"Repaid",0,1,0,0
42414,0.680796978,21,1,0.541690962894275,84.828,0.998,5.613620771,"Not_Repaid",1,0,0,0
56592,0.666598717,15,0,0.990306645058554,226.368,0.996,0.053605303,"Repaid",0,0,0,1
74490,0.59354941,15,1,1.30873972974191,0,1,5.89850105190923,"Repaid",0,1,0,0
10315,0.731175267,16,1,0.170456631967021,0,1,6.075948806,"Repaid",0,1,0,0
14568,0.72473536,6,1,0.620620513504148,14.568,0.999,4.395535695,"Not_Repaid",0,0,1,0
32297,0.715136055,19,1,0.453401955561168,32.297,0.999,6.614502066,"Repaid",0,1,0,0
22310,0.679927065,20,1,0.297910455857892,66.93,0.997,3.550766601,"Repaid",0,0,1,0
16873,0.706335318,19,1,0.236160555744116,67.492,0.996,5.637415782,"Repaid",0,0,1,0
25883,0.72685261,6,1,1.10155417014528,51.766,0.998,6.249217413,"Not_Repaid",0,1,0,0
15122,0.712747813,20,0,0.201927472590006,45.366,0.997,0.644700458,"Repaid",0,0,1,0
56132,0.531087027,6,1,2.3841334457301,224.528,0.996,5.356116868,"Not_Repaid",0,1,0,0
30826,0.595436903,18,0,0.453941652217171,123.304,0.996,5.001651953,"Repaid",0,1,0,0
65179,0.388965537,16,1,1.07278255392327,260.716,0.996,5.58838753,"Repaid",0,1,0,0
42141,0.563349876,18,1,0.620565599366892,168.564,0.996,6.257665629,"Repaid",0,1,0,0
26567,0.307005707,17,0,0.413718816901155,53.134,0.998,5.758106606,"Repaid",1,0,0,0
55885,0.647161844,20,0,0.745496503959022,223.54,0.996,0.437021431,"Repaid",0,0,0,1
55792,0.719628297,9,1,1.60189467896437,0,1,5.701746348,"Not_Repaid",0,0,1,0
22335,0.555382618,16,0,0.367612242315413,89.34,0.996,3.710407925,"Repaid",0,0,0,1
14293,0.706245617,16,1,0.235484986018664,42.879,0.997,6.753709663,"Repaid",0,0,1,0
27161,0.707796054,19,1,0.381300136699906,27.161,0.999,6.891316541,"Repaid",0,1,0,0
11717,0.681837004,18,1,0.173236719636236,0,1,6.502891674,"Not_Repaid",1,0,0,0
12331,0.699199178,14,0,0.231364730024049,0,1,0.518353028,"Repaid",0,1,0,0
25665,0.68429922,20,1,0.34305426840331,51.33,0.998,6.469299206,"Repaid",0,0,1,0
20260,0.722857057,12,0,0.440596393317662,0,1,0.095512112,"Repaid",0,0,0,1
38917,0.643455834,16,1,0.640535734684975,155.668,0.996,6.397469362,"Repaid",1,0,0,0
23529,0.66825791,17,0,0.366409080546063,47.058,0.998,0.920694969,"Not_Repaid",0,1,0,0
38628,0.711405612,18,0,0.568833392001716,154.512,0.996,2.611607879,"Repaid",1,0,0,0
23493,0.569927786,18,0,0.346998412917956,23.493,0.999,6.918175823,"Not_Repaid",1,0,0,0
26339,0.287710514,20,1,0.351357831578719,105.356,0.996,5.344234934,"Not_Repaid",1,0,0,0
11772,0.281458705,13,0,0.23661542807213,23.544,0.998,6.027341664,"Not_Repaid",1,0,0,0
29812,0.340549912,19,1,0.417259437435168,119.248,0.996,6.496765375,"Not_Repaid",1,0,0,0
15403,0.647363054,8,1,0.494408309971264,46.209,0.997,5.18034349115744,"Not_Repaid",1,0,0,0
32080,0.520100582,7,1,1.17176378713532,128.32,0.996,4.31303379800602,"Not_Repaid",0,1,0,0
14952,0.611534184,14,1,0.279419996881543,59.808,0.996,1.221947462,"Repaid",0,1,0,0
34179,0.628721724,22,0,0.417191665436481,136.716,0.996,0.771367536,"Repaid",0,0,0,1
32718,0.690142627,20,1,0.437767235388988,32.718,0.999,4.327208304,"Repaid",0,0,1,0
13181,0.654782163,9,1,0.378073185934649,13.181,0.999,6.122435383,"Repaid",0,0,0,1
11782,0.720528448,19,0,0.165401797083992,11.782,0.999,1.702955563,"Repaid",0,0,1,0
54965,0.701257174,19,0,0.769309840957467,219.86,0.996,0.655253359,"Repaid",0,0,1,0
43542,0.446214045,16,0,0.716658708524634,174.168,0.996,0.713993522,"Repaid",1,0,0,0
68928,0.727673098,10,0,1.78165265529456,206.784,0.997,0.513451807,"Repaid",0,1,0,0
15588,0.653704451,19,0,0.218613338046871,31.176,0.998,0.478346571,"Repaid",0,0,1,0
20461,0.534196889,6,0,0.869054272662361,81.844,0.996,6.911149324,"Not_Repaid",1,0,0,0
24934,0.708581221,16,0,0.411625351023193,24.934,0.999,0.2620598,"Not_Repaid",0,1,0,0
15245,0.722163334,15,0,0.267844505033096,0,1,0.197064697,"Repaid",0,0,0,1
51870,0.681406977,13,0,1.04153452396971,155.61,0.997,1.1151749372063,"Repaid",0,1,0,0
15115,0.727319177,17,1,0.235852437266635,0,1,6.577379824,"Repaid",0,1,0,0
81392,0.502988426,16,1,1.34232269284359,162.784,0.998,6.931763691,"Repaid",1,0,0,0
11350,0.57362013,22,0,0.138956313192774,11.35,0.999,5.19376034398826,"Repaid",0,1,0,0
30223,0.289633957,6,1,1.28368248290282,120.892,0.996,5.92839951365387,"Not_Repaid",1,0,0,0
15883,0.696081943,19,1,0.223196948695856,0,1,3.789694973,"Not_Repaid",1,0,0,0
10969,0.30895929,17,1,0.170645331672152,32.907,0.997,1.894110445,"Not_Repaid",1,0,0,0
17460,0.273297162,16,0,0.287374513133069,69.84,0.996,6.513436711,"Not_Repaid",1,0,0,0
49516,0.352849503,6,1,2.103127479847,198.064,0.996,6.10583695,"Not_Repaid",0,1,0,0
55447,0.718335617,6,1,2.35976795858461,110.894,0.998,5.807893973,"Not_Repaid",0,0,1,0
16053,0.699723737,11,1,0.379216548204157,16.053,0.999,6.553069579,"Not_Repaid",1,0,0,0
21892,0.466356651,19,0,0.306715917524846,65.676,0.997,5.89792453950487,"Not_Repaid",1,0,0,0
11587,0.690223418,6,1,0.49263682273038,34.761,0.997,6.604377061,"Not_Repaid",0,0,1,0
12886,0.301316918,13,0,0.259006660392241,25.772,0.998,5.46145602117889,"Not_Repaid",1,0,0,0
26035,0.276397603,13,0,0.523823929475332,26.035,0.999,6.746329045,"Not_Repaid",1,0,0,0
81775,0.696009435,6,1,3.476773641044,245.325,0.997,5.39513963677372,"Not_Repaid",0,0,1,0
18843,0.679881813,13,1,0.378741463741347,37.686,0.998,1.1668149,"Repaid",0,1,0,0
13524,0.699349492,15,1,0.237607680293053,0,1,6.612248158,"Repaid",0,0,1,0
12035,0.729901778,19,1,0.169122664330078,0,1,6.892569981,"Repaid",0,1,0,0
10047,0.685753141,17,1,0.156615271437688,10.047,0.999,1.874933493,"Not_Repaid",1,0,0,0
31902,0.721712901,17,1,0.497296744242573,31.902,0.999,2.724937156,"Repaid",1,0,0,0
21269,0.722012293,21,1,0.271365133589878,63.807,0.997,6.087763619,"Repaid",0,1,0,0
15711,0.667555638,21,0,0.200251133926263,62.844,0.996,3.8076502546381,"Repaid",0,1,0,0
15751,0.7314949,6,1,0.6716899290974,0,1,2.862215076,"Not_Repaid",0,0,0,1
22747,0.613790792,20,0,0.304659794686591,0,1,5.453844779,"Not_Repaid",1,0,0,0
24710,0.724801886,17,0,0.385185961702526,24.71,0.999,0.159437303,"Repaid",0,0,0,1
20082,0.325013582,18,1,0.295726213580265,80.328,0.996,6.193535046,"Not_Repaid",1,0,0,0
23492,0.651793649,6,1,0.999795640576942,46.984,0.998,5.274739172,"Not_Repaid",0,0,1,0
38655,0.726261243,8,0,1.24448872306325,0,1,0.089986715,"Repaid",0,0,1,0
13858,0.641951458,21,0,0.176987630588694,27.716,0.998,2.776652923,"Repaid",0,1,0,0
17888,0.498327132,18,0,0.263417513620345,71.552,0.996,4.166660258,"Not_Repaid",1,0,0,0
38161,0.691819277,20,0,0.510594641166305,38.161,0.999,1.032764814,"Repaid",0,1,0,0
58190,0.712459779,21,1,0.743919019575603,58.19,0.999,6.253223011,"Repaid",0,1,0,0
73599,0.50825692,20,1,0.983769768175149,147.198,0.998,6.066985907,"Repaid",0,0,1,0
58765,0.396134863,20,0,0.786276410160581,58.765,0.999,6.596538283,"Not_Repaid",1,0,0,0
13968,0.701080976,6,1,0.59446388164391,27.936,0.998,4.807837741,"Not_Repaid",0,0,1,0
58847,0.375571483,20,0,0.785009085952878,235.388,0.996,4.032062316,"Not_Repaid",1,0,0,0
31919,0.726475566,21,0,0.407245460484994,95.757,0.997,0.411149995,"Repaid",0,0,0,1
12137,0.720670618,12,1,0.263944640952442,0,1,6.260078071,"Not_Repaid",0,1,0,0
16307,0.703347455,20,0,0.217969450802758,32.614,0.998,3.15283599,"Repaid",1,0,0,0
52038,0.633476989,21,0,0.663938070513428,156.114,0.997,6.566051852,"Not_Repaid",0,1,0,0
33739,0.716049611,9,0,0.967742297264935,33.739,0.999,0.919662840501877,"Repaid",0,1,0,0
50091,0.715226814,20,1,0.6688764071886,150.273,0.997,6.864465459,"Repaid",1,0,0,0
16574,0.620708692,20,0,0.221760320292716,16.574,0.999,2.356022184,"Repaid",1,0,0,0
12561,0.716830784,6,1,0.535654701250234,0,1,6.944823353,"Not_Repaid",0,0,1,0
14670,0.310199332,13,0,0.294569336160316,44.01,0.997,6.619816421,"Not_Repaid",1,0,0,0
16513,0.72026649,9,1,0.474119709523563,0,1,6.379948768,"Not_Repaid",0,0,1,0
13525,0.704633045,14,1,0.25326004035586,27.05,0.998,1.126376856,"Repaid",0,0,1,0
13784,0.692975407,9,1,0.39576491710003,0,1,6.201699964,"Repaid",0,1,0,0
81490,0.278494606,20,0,1.08815432755982,244.47,0.997,6.91071135,"Not_Repaid",1,0,0,0
16447,0.675267428,18,1,0.243170122715472,0,1,3.186822033,"Repaid",0,1,0,0
17399,0.696018104,20,0,0.232798830262638,17.399,0.999,3.03858436549303,"Repaid",0,1,0,0
16286,0.309709702,16,0,0.268589878312988,32.572,0.998,5.77542796,"Not_Repaid",1,0,0,0
21549,0.687435772,20,1,0.287460036929641,86.196,0.996,3.23932924183039,"Repaid",0,0,1,0
22367,0.53244111,10,0,0.577562888893141,89.468,0.996,4.80200725275149,"Repaid",0,0,1,0
14731,0.716026227,20,1,0.197100958020514,14.731,0.999,4.017639543,"Repaid",0,0,0,1
23010,0.43231394,19,0,0.322056207412559,92.04,0.996,6.88155328,"Not_Repaid",1,0,0,0
10982,0.285249039,21,0,0.139975682819567,43.928,0.996,5.995221574,"Repaid",1,0,0,0
21069,0.714913818,6,1,0.895776751368463,63.207,0.997,6.464072203,"Not_Repaid",0,1,0,0
37559,0.553467361,20,0,0.503042916808092,0,1,6.510773214,"Not_Repaid",1,0,0,0
24486,0.277991224,19,0,0.342714832451279,97.944,0.996,5.426267245,"Not_Repaid",1,0,0,0
26656,0.638885581,21,1,0.340437457134668,53.312,0.998,2.50622877492236,"Repaid",0,0,1,0
45458,0.717028068,7,1,1.66708098715303,0,1,4.95709346869564,"Not_Repaid",0,0,0,1
11398,0.69459834,19,0,0.160171178066824,0,1,3.947700855,"Not_Repaid",0,1,0,0
27039,0.693759118,19,1,0.378447535516219,108.156,0.996,6.610629198,"Repaid",0,1,0,0
77578,0.416828774,20,0,1.0348774766777,310.312,0.996,6.968397706,"Repaid",1,0,0,0
22872,0.438662656,19,0,0.32141035135501,0,1,2.763932559,"Not_Repaid",1,0,0,0
28655,0.720363121,17,0,0.445787398948448,85.965,0.997,0.331883252,"Repaid",0,0,0,1
23316,0.688380468,11,1,0.550237486714415,46.632,0.998,6.543562168,"Repaid",0,1,0,0
30442,0.279742622,19,0,0.426077143244378,121.768,0.996,6.38010684786619,"Not_Repaid",1,0,0,0
18478,0.667006305,11,1,0.436938737636061,0,1,5.891112494,"Repaid",0,1,0,0
26164,0.727563537,10,1,0.677644366960179,26.164,0.999,5.191578573,"Not_Repaid",1,0,0,0
40240,0.699645723,6,1,1.71428950188131,40.24,0.999,5.812238861,"Repaid",0,0,0,1
15246,0.717890721,10,1,0.395264780859245,0,1,3.98906455230049,"Not_Repaid",0,0,0,1
21565,0.715715936,8,0,0.69428015296492,0,1,0.123183057,"Repaid",0,0,1,0
12021,0.700470785,16,0,0.19785389589763,48.084,0.996,1.198542085,"Repaid",0,0,0,1
11297,0.573893516,21,0,0.144279785160952,22.594,0.998,1.495487617,"Repaid",0,0,1,0
47568,0.729965286,20,0,0.635823317335228,95.136,0.998,0.0310038,"Repaid",0,0,0,1
12252,0.705951456,18,0,0.180965587837688,12.252,0.999,1.801235377,"Repaid",0,1,0,0
12646,0.542872168,6,1,0.53712234651719,50.584,0.996,6.118753383,"Not_Repaid",1,0,0,0
19538,0.636423881,7,1,0.715800450936443,19.538,0.999,0.145473638,"Repaid",0,1,0,0
13200,0.670646209,21,0,0.168583974871609,26.4,0.998,0.929213513,"Repaid",0,0,1,0
28296,0.387977115,18,0,0.417521755260672,56.592,0.998,6.322542662,"Not_Repaid",1,0,0,0
54415,0.729239978,6,1,2.32048806373151,0,1,6.49634910217718,"Not_Repaid",0,1,0,0
12102,0.267284037,14,0,0.226613900804926,24.204,0.998,6.700522646,"Not_Repaid",1,0,0,0
18820,0.726992081,21,1,0.239878196199623,75.28,0.996,5.378315848,"Repaid",0,0,1,0
10641,0.730454178,18,1,0.156698667399044,42.564,0.996,6.101181007,"Repaid",0,1,0,0
87561,0.66693385,21,0,1.11716594396837,262.683,0.997,6.973258798,"Not_Repaid",1,0,0,0
11580,0.721143187,19,1,0.16256601682504,11.58,0.999,4.17319641211389,"Repaid",0,0,1,0
23046,0.726221831,11,0,0.543865719626883,46.092,0.998,0.822661537825949,"Repaid",0,0,1,0
19086,0.395261863,19,0,0.267670911596266,38.172,0.998,5.001917002,"Not_Repaid",1,0,0,0
45263,0.722402475,6,1,1.92248685516429,181.052,0.996,6.078353156,"Not_Repaid",0,0,0,1
15310,0.402892371,7,1,0.55977915622273,45.93,0.997,6.482820065,"Not_Repaid",0,1,0,0
85078,0.704469987,14,0,1.58992071259282,340.312,0.996,0.493226837448115,"Repaid",0,0,1,0
15959,0.716076842,6,0,0.679879377746616,15.959,0.999,5.742109431,"Not_Repaid",0,0,0,1
14716,0.276788249,11,0,0.346936924540703,44.148,0.997,5.299155123,"Not_Repaid",1,0,0,0
37457,0.325044346,21,1,0.478382571724687,74.914,0.998,5.841044465,"Not_Repaid",1,0,0,0
15132,0.356220164,17,0,0.236117702991645,0,1,3.800717122,"Not_Repaid",1,0,0,0
51830,0.391508199,19,0,0.726887946559491,103.66,0.998,6.749851241,"Not_Repaid",1,0,0,0
39738,0.708866539,16,0,0.65536194181515,79.476,0.998,0.476463952,"Repaid",0,0,1,0
27671,0.46849617,20,0,0.370608923320554,0,1,5.179376726,"Not_Repaid",1,0,0,0
41747,0.723159619,7,1,1.53098750430457,0,1,6.544017536,"Not_Repaid",0,1,0,0
52369,0.709202421,14,1,0.982591804933048,0,1,6.655953636,"Repaid",1,0,0,0
38394,0.460954291,19,0,0.53791571978115,115.182,0.997,3.95012434,"Repaid",1,0,0,0
15254,0.632088383,20,1,0.203690098326144,45.762,0.997,2.55261116654017,"Repaid",0,1,0,0
24311,0.2854217,17,0,0.378207553859212,72.933,0.997,5.971919764,"Not_Repaid",1,0,0,0
10175,0.269640921,13,1,0.204925820093629,0,1,0.925079398,"Not_Repaid",1,0,0,0
15339,0.592612564,21,0,0.195509652046016,61.356,0.996,1.683151088,"Repaid",0,0,1,0
28037,0.473167754,20,0,0.374759887910524,56.074,0.998,5.868527977,"Not_Repaid",1,0,0,0
18971,0.584651807,21,0,0.241802829973594,75.884,0.996,2.69625376356118,"Repaid",0,0,1,0
43885,0.673241171,9,0,1.25624194404919,131.655,0.997,0.141899077,"Repaid",0,0,0,1
59032,0.644365581,18,0,0.869301356442096,236.128,0.996,0.197090454,"Repaid",0,1,0,0
58934,0.610150533,19,1,0.82651773572327,117.868,0.998,5.77298432231424,"Repaid",0,1,0,0
22791,0.275420737,18,0,0.3356187697295,91.164,0.996,5.511698348,"Not_Repaid",1,0,0,0
12281,0.374633125,15,1,0.215768997462214,0,1,5.129537868,"Not_Repaid",1,0,0,0
10880,0.718325277,9,1,0.312385541065607,0,1,4.417394475,"Not_Repaid",0,0,1,0
44976,0.693890222,15,0,0.787827795014328,134.928,0.997,0.268543536,"Repaid",0,0,1,0
18073,0.58947586,20,0,0.241332840372912,54.219,0.997,2.874803336,"Repaid",1,0,0,0
11138,0.628711108,21,0,0.142391648737465,11.138,0.999,5.388820825,"Repaid",0,1,0,0
10987,0.346088586,21,1,0.140180014234425,32.961,0.997,5.122172563,"Repaid",0,1,0,0
14758,0.680617515,19,1,0.206558257670341,59.032,0.996,4.260512135,"Repaid",0,0,0,1
13773,0.722776108,18,1,0.203634833110001,0,1,6.81523095,"Repaid",0,1,0,0
14185,0.715228199,17,1,0.221119500880224,14.185,0.999,6.61924748,"Repaid",0,0,1,0
100613,0.712704497,18,0,1.481620432574,402.452,0.996,0.20918962,"Repaid",0,0,1,0
26568,0.670074365,21,0,0.338633576866715,106.272,0.996,3.463697029,"Repaid",0,0,0,1
71574,0.658871652,21,0,0.914108289201557,143.148,0.998,4.025639027,"Not_Repaid",1,0,0,0
11187,0.719289203,7,1,0.409440268671616,22.374,0.998,6.607511035,"Not_Repaid",1,0,0,0
30703,0.722740867,20,1,0.409572857851908,122.812,0.996,6.615088157,"Repaid",1,0,0,0
12907,0.369732439,15,1,0.226767400883055,0,1,5.930538341,"Not_Repaid",1,0,0,0
86507,0.575077874,21,1,1.10261121778112,346.028,0.996,6.155195166,"Repaid",0,1,0,0
12675,0.339059078,16,1,0.209037007713197,25.35,0.998,5.61998148,"Not_Repaid",1,0,0,0
52944,0.338195893,20,0,0.709100460275503,0,1,4.355502252,"Not_Repaid",1,0,0,0
67480,0.318048214,18,1,0.993706049815569,269.92,0.996,6.90797821,"Not_Repaid",1,0,0,0
88316,0.430503784,20,0,1.17812059127932,353.264,0.996,6.982094967,"Not_Repaid",1,0,0,0
10116,0.267315332,8,0,0.325682264196297,0,1,4.540363684,"Not_Repaid",1,0,0,0
100002,0.728424546,6,0,4.26024798129062,100.002,0.999,0.057824978,"Repaid",0,1,0,0
14241,0.36249771,17,0,0.222214658227863,0,1,4.266894792,"Not_Repaid",1,0,0,0
62601,0.709065981,13,0,1.26079226178686,0,1,0.071653761,"Repaid",0,1,0,0
49004,0.313930169,18,0,0.72162968679849,196.016,0.996,6.865371629,"Not_Repaid",1,0,0,0
19824,0.728887586,18,1,0.293099319797623,0,1,6.726755187,"Repaid",0,1,0,0
23681,0.703066826,19,0,0.332778879435029,0,1,3.502249001,"Repaid",1,0,0,0
51367,0.722942481,6,1,2.18831781419327,51.367,0.999,5.504521523,"Not_Repaid",0,0,0,1
21414,0.689455757,20,0,0.286519578782927,21.414,0.999,2.021132848,"Repaid",0,1,0,0
25537,0.652160196,17,1,0.397280502772518,76.611,0.997,6.203673,"Repaid",0,0,1,0
36539,0.72280688,18,0,0.538070915148356,146.156,0.996,0.210202274,"Repaid",0,0,0,1
12602,0.696259275,9,1,0.361103788909169,25.204,0.998,6.519507123,"Repaid",0,0,0,1
15098,0.364275605,18,0,0.223225057016975,0,1,6.241423462,"Not_Repaid",1,0,0,0
56839,0.293180321,20,0,0.758222703561365,227.356,0.996,6.758590071,"Not_Repaid",1,0,0,0
15885,0.631043928,9,1,0.455632543704718,15.885,0.999,6.757362118,"Not_Repaid",1,0,0,0
39400,0.658615889,15,0,0.690155085458123,118.2,0.997,0.091953733,"Repaid",0,0,1,0
24856,0.692733731,20,0,0.331574860918054,99.424,0.996,3.474948158,"Not_Repaid",0,0,0,1
10762,0.638480009,21,0,0.137584748043867,10.762,0.999,4.95488252306348,"Repaid",1,0,0,0
94456,0.625584788,21,1,1.20876358250385,0,1,6.947262549,"Repaid",1,0,0,0
17200,0.721175473,21,1,0.219890138111366,17.2,0.999,6.274257115,"Repaid",0,1,0,0
16604,0.720127292,7,1,0.608918401836615,0,1,5.69892372,"Not_Repaid",0,0,1,0
17656,0.695569036,17,1,0.275501861222607,0,1,6.778113899,"Repaid",0,0,1,0
29031,0.480229759,18,0,0.427508600062178,116.124,0.996,6.27518816715659,"Not_Repaid",1,0,0,0
69887,0.687449951,6,1,2.96835911996259,279.548,0.996,4.228041476,"Not_Repaid",0,0,1,0
19349,0.705590242,6,0,0.823473771902062,38.698,0.998,6.906810809,"Not_Repaid",0,1,0,0
11928,0.697666809,6,1,0.507643555286981,23.856,0.998,6.830256004,"Not_Repaid",0,1,0,0
34571,0.716786717,6,1,1.4727808739945,34.571,0.999,6.921326944,"Not_Repaid",0,1,0,0
26211,0.724940755,20,1,0.350352442202188,52.422,0.998,6.18523699462098,"Repaid",1,0,0,0
21848,0.300097998,17,0,0.340231441700472,43.696,0.998,5.92698193855312,"Not_Repaid",1,0,0,0
33941,0.699252435,19,0,0.476004317850197,67.882,0.998,4.05078847132219,"Repaid",0,1,0,0
19280,0.553288808,18,1,0.284486126711399,38.56,0.998,6.757958927,"Not_Repaid",1,0,0,0
21338,0.673025041,20,1,0.284931120891784,64.014,0.997,2.58436183109141,"Repaid",0,0,1,0
83746,0.390350218,6,1,3.55700205847134,334.984,0.996,6.25852565186082,"Not_Repaid",1,0,0,0
16176,0.725089659,12,1,0.351781207221447,0,1,6.659197833,"Not_Repaid",1,0,0,0
32693,0.705141869,16,1,0.540255808909144,0,1,6.870418208,"Repaid",1,0,0,0
76065,0.729617472,12,0,1.65253952088106,76.065,0.999,0.13648523,"Repaid",0,1,0,0
18388,0.712547652,6,1,0.782574588750588,36.776,0.998,6.312815831,"Not_Repaid",0,1,0,0
15377,0.355395864,17,0,0.239460768904621,30.754,0.998,5.621579054,"Not_Repaid",1,0,0,0
81174,0.443699577,20,0,1.08284751207604,324.696,0.996,6.992770496,"Not_Repaid",1,0,0,0
27145,0.712287022,9,0,0.77782592841925,54.29,0.998,0.87475341562367,"Repaid",0,1,0,0
63442,0.706465145,19,0,0.888848494409432,190.326,0.997,0.319421193,"Repaid",0,0,1,0
10779,0.595110921,21,0,0.137802081319908,10.779,0.999,5.876769782,"Not_Repaid",0,1,0,0
38682,0.658018046,20,0,0.517047543751289,77.364,0.998,5.924717707,"Not_Repaid",1,0,0,0
13007,0.275321481,12,0,0.282016030405685,39.021,0.997,5.801551396,"Not_Repaid",1,0,0,0
58724,0.633274172,18,1,0.868238723557083,0,1,6.947846601,"Repaid",1,0,0,0
24407,0.721830061,21,0,0.311089645836567,97.628,0.996,1.56300889581406,"Repaid",0,0,0,1
38862,0.702170775,6,1,1.65392721709949,77.724,0.998,4.005988916,"Not_Repaid",0,0,0,1
52644,0.331295311,20,1,0.702262108873915,210.576,0.996,6.652777038,"Not_Repaid",1,0,0,0
32464,0.594588532,18,1,0.479982663332831,0,1,6.919095386,"Repaid",0,1,0,0
34315,0.725929921,14,0,0.64191573016324,102.945,0.997,0.619208191970784,"Repaid",0,0,1,0
12604,0.658626595,6,1,0.535875939733642,37.812,0.997,6.804066274,"Not_Repaid",1,0,0,0
